,repetitions,num_vms,direction,interface,size,vnf,system,rate,repetition,pps
0,3,1,rx,vpp,64,mirror,linux,100,1,0.0
1,3,1,rx,vpp,64,mirror,linux,100,1,0.0
2,3,1,rx,vpp,64,mirror,linux,100,1,0.0
3,3,1,rx,vpp,64,mirror,linux,100,1,100644.149578
4,3,1,rx,vpp,64,mirror,linux,100,1,100310.0
5,3,1,rx,vpp,64,mirror,linux,100,1,100267.0
6,3,1,rx,vpp,64,mirror,linux,100,1,100299.0
7,3,1,rx,vpp,64,mirror,linux,100,1,100304.0
8,3,1,rx,vpp,64,mirror,linux,100,1,14328.0
9,3,1,rx,vpp,64,mirror,linux,100,1,1001.001001
10,3,1,rx,vpp,64,mirror,linux,100,1,1001.001001
11,3,1,rx,vpp,64,mirror,linux,100,1,1001.001001
12,3,1,rx,vpp,64,mirror,linux,100,1,1001.001001
13,3,1,rx,vpp,64,mirror,linux,100,1,1001.001001
14,3,1,rx,vpp,64,mirror,linux,100,1,1001.0
15,3,1,rx,vpp,64,mirror,linux,100,1,1000.0
16,3,1,rx,vpp,64,mirror,linux,100,1,1002.002002
17,3,1,rx,vpp,64,mirror,linux,100,1,1001.001001
18,3,1,rx,vpp,64,mirror,linux,100,1,1000.0
19,3,1,rx,vpp,64,mirror,linux,100,1,1002.002002
20,3,1,rx,vpp,64,mirror,linux,100,1,1000.0
21,3,1,rx,vpp,64,mirror,linux,100,1,1001.0
22,3,1,rx,vpp,64,mirror,linux,100,1,1002.00400802
23,3,1,rx,vpp,64,mirror,linux,100,1,999.0
24,3,1,rx,vpp,64,mirror,linux,100,1,1001.00200401
25,3,1,rx,vpp,64,mirror,linux,100,1,998.0
26,3,1,rx,vpp,64,mirror,linux,100,1,1000.0
27,3,1,rx,vpp,64,mirror,linux,100,1,1002.00400802
28,3,1,rx,vpp,64,mirror,linux,100,1,1001.001001
29,3,1,rx,vpp,64,mirror,linux,100,1,1001.0
30,3,1,rx,vpp,64,mirror,linux,100,1,1000.0
31,3,1,rx,vpp,64,mirror,linux,100,1,1002.00400802
32,3,1,rx,vpp,64,mirror,linux,100,1,1001.0
33,3,1,rx,vpp,64,mirror,linux,100,1,1000.0
34,3,1,rx,vpp,64,mirror,linux,100,1,1001.0
35,3,1,rx,vpp,64,mirror,linux,100,1,1001.00200401
36,3,1,rx,vpp,64,mirror,linux,100,1,1001.001001
37,3,1,rx,vpp,64,mirror,linux,100,1,1001.0
38,3,1,rx,vpp,64,mirror,linux,100,1,1000.0
39,3,1,rx,vpp,64,mirror,linux,100,1,1002.002002
40,3,1,rx,vpp,64,mirror,linux,100,1,1001.001001
41,3,1,rx,vpp,64,mirror,linux,100,1,1000.0
42,3,1,rx,vpp,64,mirror,linux,100,1,1002.002002
43,3,1,rx,vpp,64,mirror,linux,100,1,1000.0
44,3,1,rx,vpp,64,mirror,linux,100,1,1001.0
45,3,1,rx,vpp,64,mirror,linux,100,1,1002.00400802
46,3,1,rx,vpp,64,mirror,linux,100,1,1000.0
47,3,1,rx,vpp,64,mirror,linux,100,1,1001.001001
48,3,1,rx,vpp,64,mirror,linux,100,1,1001.001001
49,3,1,rx,vpp,64,mirror,linux,100,1,1001.001001
50,3,1,rx,vpp,64,mirror,linux,100,1,1001.0
51,3,1,rx,vpp,64,mirror,linux,100,1,1001.00200401
52,3,1,rx,vpp,64,mirror,linux,100,1,1001.001001
53,3,1,rx,vpp,64,mirror,linux,100,1,1001.0
54,3,1,rx,vpp,64,mirror,linux,100,1,1001.00200401
55,3,1,rx,vpp,64,mirror,linux,100,1,1001.0
56,3,1,rx,vpp,64,mirror,linux,100,1,1001.001001
57,3,1,rx,vpp,64,mirror,linux,100,1,1000.0
58,3,1,rx,vpp,64,mirror,linux,100,1,1002.002002
59,3,1,rx,vpp,64,mirror,linux,100,1,1001.001001
60,3,1,rx,vpp,64,mirror,linux,100,1,1000.0
61,3,1,rx,vpp,64,mirror,linux,100,1,1001.001001
62,3,1,rx,vpp,64,mirror,linux,100,1,1001.001001
63,3,1,rx,vpp,64,mirror,linux,100,1,1001.001001
64,3,1,rx,vpp,64,mirror,linux,100,1,1002.002002
65,3,1,rx,vpp,64,mirror,linux,100,1,1000.0
66,3,1,rx,vpp,64,mirror,linux,100,1,1001.001001
67,3,1,rx,vpp,64,mirror,linux,100,1,1001.001001
68,3,1,rx,vpp,64,mirror,linux,100,1,1002.00400802
69,3,1,rx,vpp,64,mirror,linux,100,1,1001.0
70,3,1,rx,vpp,64,mirror,linux,100,1,1000.0
71,3,1,rx,vpp,64,mirror,linux,100,1,1002.002002
72,3,1,rx,vpp,64,mirror,linux,100,1,1000.0
73,3,1,rx,vpp,64,mirror,linux,100,1,1001.0
74,3,1,rx,vpp,64,mirror,linux,100,1,1002.00400802
75,3,1,rx,vpp,64,mirror,linux,100,1,1000.0
76,3,1,rx,vpp,64,mirror,linux,100,1,1001.0
77,3,1,rx,vpp,64,mirror,linux,100,1,1002.00400802
78,3,1,rx,vpp,64,mirror,linux,100,1,1000.0
79,3,1,rx,vpp,64,mirror,linux,100,1,1007.69230769
80,3,1,rx,vpp,64,mirror,linux,100,1,0.0
81,3,1,rx,vpp,64,mirror,linux,100,1,0.0
